id,sentence,word,label,predict
a7w-fragment01_11_13,""" where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom ""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,1,0
a7w-fragment01_11_18,""" where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom ""[SEP]""pick""[SEP]""VERB""[SEP]""VB""",pick,1,1
a7w-fragment01_11_22,""" where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom ""[SEP]""paid""[SEP]""VERB""[SEP]""VBN""",paid,0,0
a7w-fragment01_11_30,""" where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom ""[SEP]""working""[SEP]""VERB""[SEP]""VBG""",working,0,0
a7w-fragment01_11_40,""" the railways ran a service dependent on people who belonged to a narrow and inbred working culture ""[SEP]""ran""[SEP]""VERB""[SEP]""VBD""",ran,1,1
a7w-fragment01_11_47,""" the railways ran a service dependent on people who belonged to a narrow and inbred working culture ""[SEP]""belonged""[SEP]""VERB""[SEP]""VBN""",belonged,0,1
a7w-fragment01_11_53,""" where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom ""[SEP]""working""[SEP]""VERB""[SEP]""VBG""",working,0,0
a7w-fragment01_11_77,""" whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .""[SEP]""symbolised""[SEP]""VERB""[SEP]""VBN""",symbolised,1,0
a7w-fragment01_11_88,""" whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .""[SEP]""cut""[SEP]""VERB""[SEP]""VBN""",cut,1,1
a7w-fragment01_12_9,""" assured the Commons yesterday that financial considerations would not stand in the way of implementing Sir Anthony Hidden 's 93 recommendations .""[SEP]""assured""[SEP]""VERB""[SEP]""VBN""",assured,0,0
a7w-fragment01_12_18,""" assured the Commons yesterday that financial considerations would not stand in the way of implementing Sir Anthony Hidden 's 93 recommendations .""[SEP]""stand""[SEP]""VERB""[SEP]""VB""",stand,1,1
a7w-fragment01_12_23,""" assured the Commons yesterday that financial considerations would not stand in the way of implementing Sir Anthony Hidden 's 93 recommendations .""[SEP]""implementing""[SEP]""VERB""[SEP]""VBG""",implementing,0,0
a7w-fragment01_14_5,"""But the job of lifting the standards of people employed ""[SEP]""lifting""[SEP]""VERB""[SEP]""VBG""",lifting,1,1
a7w-fragment01_14_10,"""But the job of lifting the standards of people employed ""[SEP]""employed""[SEP]""VERB""[SEP]""VBN""",employed,0,0
a7w-fragment01_14_12,""" giving them proper training ""[SEP]""giving""[SEP]""VERB""[SEP]""VBG""",giving,1,1
a7w-fragment01_14_18,""" and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology ""[SEP]""paying""[SEP]""VERB""[SEP]""VBG""",paying,0,0
a7w-fragment01_14_22,""" and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology ""[SEP]""breaks""[SEP]""NOUN""[SEP]""NNS""",breaks,1,1
a7w-fragment01_14_27,""" and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology ""[SEP]""lifts""[SEP]""VERB""[SEP]""VBZ""",lifts,1,1
a7w-fragment01_14_34,""" and paying a wage which breaks dependence on overtime and lifts morale : this together must far exceed the costs of the technology ""[SEP]""exceed""[SEP]""VERB""[SEP]""VBP""",exceed,1,0
a7w-fragment01_14_47,""" and it is n't by any means clear what the bill will be or where the money will come from .""[SEP]""means""[SEP]""VERB""[SEP]""VBZ""",means,1,0
a7w-fragment01_14_59,""" and it is n't by any means clear what the bill will be or where the money will come from .""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,1,1
a7w-fragment01_16_10,"""Government fixes the format in which BR has to work ; and if ""[SEP]""work""[SEP]""NOUN""[SEP]""NN""",work,1,1
a7w-fragment01_16_19,""" as the Hidden report attests ""[SEP]""attests""[SEP]""VERB""[SEP]""VBZ""",attests,1,1
a7w-fragment01_16_26,""" many of its problems today reflect lack of past planning ""[SEP]""reflect""[SEP]""VERB""[SEP]""VB""",reflect,1,1
a7w-fragment01_16_37,""" living from hand to mouth ""[SEP]""living""[SEP]""VERB""[SEP]""VBG""",living,1,0
a7w-fragment01_17_8,"""Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently ""[SEP]""sets""[SEP]""NOUN""[SEP]""NNS""",sets,1,1
a7w-fragment01_17_10,"""Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently ""[SEP]""working""[SEP]""VERB""[SEP]""VBG""",working,0,0
a7w-fragment01_17_13,"""Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently ""[SEP]""fail""[SEP]""VERB""[SEP]""VB""",fail,1,1
a7w-fragment01_17_15,"""Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently ""[SEP]""reflect""[SEP]""VERB""[SEP]""VB""",reflect,1,1
a7w-fragment01_17_20,"""Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently ""[SEP]""gets""[SEP]""VERB""[SEP]""VBZ""",gets,1,1
a7w-fragment01_17_26,"""Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently ""[SEP]""run""[SEP]""VERB""[SEP]""VB""",run,1,1
a7w-fragment01_17_30,""" can shift people to destinations with exemplary speed and safety — as Europe consistently demonstrates .""[SEP]""shift""[SEP]""NOUN""[SEP]""NN""",shift,1,1
a7w-fragment01_17_43,""" can shift people to destinations with exemplary speed and safety — as Europe consistently demonstrates .""[SEP]""demonstrates""[SEP]""VERB""[SEP]""VBZ""",demonstrates,1,1
a7w-fragment01_18_17,""" that so little of that should have been reflected in the sombre statement which Mr Parkinson made in the House yesterday ..""[SEP]""reflected""[SEP]""VERB""[SEP]""VBN""",reflected,1,1
a7w-fragment01_18_25,""" that so little of that should have been reflected in the sombre statement which Mr Parkinson made in the House yesterday ..""[SEP]""made""[SEP]""VERB""[SEP]""VBN""",made,1,1
a7w-fragment01_22_8,"""The only accident and emergency relief was provided by the police ""[SEP]""provided""[SEP]""VERB""[SEP]""VBN""",provided,0,0
a7w-fragment01_22_18,""" part-time St John ambulance volunteers running 20 vehicles ""[SEP]""running""[SEP]""VERB""[SEP]""VBG""",running,0,0
a7w-fragment01_23_11,""" accident and emergency services were being provided in most areas ""[SEP]""provided""[SEP]""VERB""[SEP]""VBN""",provided,0,0
a7w-fragment01_23_23,""" but the ban on emergency work was tightened .""[SEP]""tightened""[SEP]""VERB""[SEP]""VBN""",tightened,1,1
a7w-fragment01_24_4,"""The service was facing its biggest crisis since the ambulances came to a stop in the Winter of Discontent ten years ago .""[SEP]""facing""[SEP]""VERB""[SEP]""VBG""",facing,1,1
a7w-fragment01_24_11,"""The service was facing its biggest crisis since the ambulances came to a stop in the Winter of Discontent ten years ago .""[SEP]""came""[SEP]""VERB""[SEP]""VBD""",came,1,1
a7w-fragment01_25_9,""" the Conservatives have put military ambulances on standby .""[SEP]""put""[SEP]""VERB""[SEP]""VB""",put,1,1
a7w-fragment01_26_2,"""They move in today .""[SEP]""move""[SEP]""VERB""[SEP]""VB""",move,0,0
a7w-fragment01_27_3,"""What has gone wrong ?""[SEP]""gone""[SEP]""VERB""[SEP]""VBN""",gone,1,1
a7w-fragment01_28_27,"""There are three key causes of the shambles : Mr Kenneth Clarke ; the failure to separate emergency from non-emergency work ; and the Whitley Council negotiating machinery .""[SEP]""negotiating""[SEP]""VERB""[SEP]""VBG""",negotiating,0,0
a7w-fragment01_29_4,"""The Health Secretary accused the unions of ‘ posturing and pretending ’ to run a 999 service yesterday .""[SEP]""accused""[SEP]""VERB""[SEP]""VBN""",accused,1,0
a7w-fragment01_29_9,"""The Health Secretary accused the unions of ‘ posturing and pretending ’ to run a 999 service yesterday .""[SEP]""posturing""[SEP]""VERB""[SEP]""VBG""",posturing,1,1
a7w-fragment01_29_11,"""The Health Secretary accused the unions of ‘ posturing and pretending ’ to run a 999 service yesterday .""[SEP]""pretending""[SEP]""VERB""[SEP]""VBG""",pretending,1,0
a7w-fragment01_29_14,"""The Health Secretary accused the unions of ‘ posturing and pretending ’ to run a 999 service yesterday .""[SEP]""run""[SEP]""VERB""[SEP]""VB""",run,1,1
a7w-fragment01_31_2,"""By refusing to keep open two-way radio links ""[SEP]""refusing""[SEP]""VERB""[SEP]""VBG""",refusing,0,0
a7w-fragment01_31_4,"""By refusing to keep open two-way radio links ""[SEP]""keep""[SEP]""VERB""[SEP]""VB""",keep,1,1
a7w-fragment01_31_14,""" the crews had effectively ended a proper emergency service .""[SEP]""ended""[SEP]""VERB""[SEP]""VBN""",ended,0,0
a7w-fragment01_32_4,"""The move was signalled last week and ""[SEP]""signalled""[SEP]""VERB""[SEP]""VBN""",signalled,1,1
a7w-fragment01_32_16,""" management suspended the workers involved in the disruption .""[SEP]""suspended""[SEP]""VERB""[SEP]""VBN""",suspended,1,0
a7w-fragment01_32_19,""" management suspended the workers involved in the disruption .""[SEP]""involved""[SEP]""VERB""[SEP]""VBN""",involved,0,0
a7w-fragment01_33_3,"""But ‘ posturing and pretending ’ went far beyond the unions .""[SEP]""posturing""[SEP]""VERB""[SEP]""VBG""",posturing,1,0
a7w-fragment01_33_5,"""But ‘ posturing and pretending ’ went far beyond the unions .""[SEP]""pretending""[SEP]""VERB""[SEP]""VBG""",pretending,1,0
a7w-fragment01_33_7,"""But ‘ posturing and pretending ’ went far beyond the unions .""[SEP]""went""[SEP]""VERB""[SEP]""VBD""",went,1,1
a7w-fragment01_34_5,"""Mr Clarke has been indulging in just that himself ""[SEP]""indulging""[SEP]""VERB""[SEP]""VBG""",indulging,0,0
a7w-fragment01_34_11,""" putting up the luckless Duncan Nichol ""[SEP]""putting""[SEP]""VERB""[SEP]""VBG""",putting,1,1
a7w-fragment01_34_26,""" to take the initial flak under the pretence that the dispute is not his direct responsibility .""[SEP]""take""[SEP]""VERB""[SEP]""VB""",take,1,1
a7w-fragment01_35_13,""" who was involved in the critical decisions — the cash limit for the NHS ""[SEP]""involved""[SEP]""VERB""[SEP]""VBN""",involved,0,0
a7w-fragment01_35_35,""" the 6.5 per cent offer to ambulance workers ( compared to seven per cent for nurses ""[SEP]""compared""[SEP]""VERB""[SEP]""VBN""",compared,1,0
a7w-fragment01_36_7,"""Ambulance workers on emergency work do deserve a much higher increase .""[SEP]""deserve""[SEP]""VERB""[SEP]""VB""",deserve,0,0
a7w-fragment01_37_3,"""They have progressed far beyond routine first aid .""[SEP]""progressed""[SEP]""VERB""[SEP]""VBD""",progressed,1,1
a7w-fragment01_38_4,"""Their paramedical skills cover highly technical procedures : intubation ""[SEP]""cover""[SEP]""NOUN""[SEP]""NN""",cover,1,1
a7w-fragment01_39_6,"""The crews are able to resuscitate heart attack patients ""[SEP]""resuscitate""[SEP]""VERB""[SEP]""VB""",resuscitate,0,0
a7w-fragment01_39_11,""" replace fluid intraveneously after severe blood loss ""[SEP]""replace""[SEP]""VERB""[SEP]""VB""",replace,0,0
a7w-fragment01_39_23,""" and insert tubes to maintain air supplies in unconconscious casualties .""[SEP]""maintain""[SEP]""VERB""[SEP]""VB""",maintain,0,1
a7w-fragment01_40_8,"""Yet the ambulance worker is only being offered £10""[SEP]""offered""[SEP]""VERB""[SEP]""VBN""",offered,0,0
a7w-fragment01_40_17,""" when a fire officer is being given £13""[SEP]""given""[SEP]""VERB""[SEP]""VBN""",given,0,1
a7w-fragment01_40_25,"""000 and a Metropolitan police constable can earn £25""[SEP]""earn""[SEP]""VERB""[SEP]""VB""",earn,0,0
a7w-fragment01_41_14,"""But only two million out of the 20 million journeys which ambulance crews carry out each year are emergency calls .""[SEP]""carry""[SEP]""VERB""[SEP]""VB""",carry,1,1
a7w-fragment01_42_14,""" many of which could be carried out by mini cabs .""[SEP]""carried""[SEP]""VERB""[SEP]""VBN""",carried,1,0
a7w-fragment01_43_4,"""Mr Duncan Nichol wants to separate the emergency from the non-emergency work .""[SEP]""wants""[SEP]""VERB""[SEP]""VBZ""",wants,0,0
a7w-fragment01_43_6,"""Mr Duncan Nichol wants to separate the emergency from the non-emergency work .""[SEP]""separate""[SEP]""ADJ""[SEP]""JJ""",separate,1,1
a7w-fragment01_44_5,"""He is right to pursue this line .""[SEP]""pursue""[SEP]""VERB""[SEP]""VB""",pursue,1,1
a7w-fragment01_45_6,"""Wiltshire and Northumbria have already shown how much can be achieved .""[SEP]""shown""[SEP]""VERB""[SEP]""VBN""",shown,1,1
a7w-fragment01_45_11,"""Wiltshire and Northumbria have already shown how much can be achieved .""[SEP]""achieved""[SEP]""VERB""[SEP]""VBN""",achieved,0,0
a7w-fragment01_46_16,"""The ramshackle Whitley Council negotiating machinery is the other reason why the ambulance workers have lost out .""[SEP]""lost""[SEP]""VERB""[SEP]""VBN""",lost,0,1
a7w-fragment01_47_11,""" the three independent review bodies which make recommendations for nurses ""[SEP]""make""[SEP]""VERB""[SEP]""VB""",make,1,1
a7w-fragment01_47_20,""" doctors and the professions allied to medicine have given much higher awards than the Whitley Councils .""[SEP]""allied""[SEP]""PROPN""[SEP]""NNP""",allied,1,1
a7w-fragment01_47_24,""" doctors and the professions allied to medicine have given much higher awards than the Whitley Councils .""[SEP]""given""[SEP]""VERB""[SEP]""VBN""",given,1,1
a7w-fragment01_48_4,"""As Lord McCarthy noted some 13 years ago ""[SEP]""noted""[SEP]""VERB""[SEP]""VBD""",noted,1,1
a7w-fragment01_48_16,""" the management side of the councils comprise ‘ employers who do not pay and paymasters who do not employ . ’""[SEP]""comprise""[SEP]""VERB""[SEP]""VBP""",comprise,0,0
a7w-fragment01_48_22,""" the management side of the councils comprise ‘ employers who do not pay and paymasters who do not employ . ’""[SEP]""pay""[SEP]""VERB""[SEP]""VB""",pay,0,0
